query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"discount supermarket, Skopje, North Macedonia",Stokomak,,Supermarket,Supermarket,???????????,,"??, Vladimir Nazor 1000, Skopje 1000",Centar,"??, Vladimir Nazor 1000",Skopje,1000,,,Republic of North Macedonia,MK,41.9902768,21.4196256,Europe/Skopje,,FALSE,4.3,26,"https://search.google.com/local/reviews?placeid=ChIJ-7VHVFkVVBMRLwNgH94D0QU&q=discount+supermarket,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 1, ""2"": 1, ""3"": 2, ""4"": 8, ""5"": 14}",1,1,2,8,14,3,https://lh5.googleusercontent.com/p/AF1QipP39K1ft2vJYPwXOHEuh2tBi3p0Df5z6kmE7k-c=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP39K1ft2vJYPwXOHEuh2tBi3p0Df5z6kmE7k-c=w1600-h1000-k-no,,"{""Monday"": ""7:30AM-9:30PM"", ""Tuesday"": ""7:30AM-9:30PM"", ""Wednesday"": ""7:30AM-9:30PM"", ""Thursday"": ""7:30AM-9:30PM"", ""Friday"": ""7:30AM-9:30PM"", ""Saturday"": ""7:30AM-9:30PM"", ""Sunday"": ""Closed""}",Monday: 7:30AM-9:30PM | Tuesday: 7:30AM-9:30PM | Wednesday: 7:30AM-9:30PM | Thursday: 7:30AM-9:30PM | Friday: 7:30AM-9:30PM | Saturday: 7:30AM-9:30PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true, ""Delivery"": false}}",,,,,FALSE,,Stokomak,,,,,,"https://www.google.com/maps/place/Stokomak/@41.9902768,21.4196256,14z/data=!4m8!1m2!2m1!1sStokomak!3m4!1s0x135415595447b5fb:0x5d103de1f60032f!8m2!3d41.9902768!4d21.4196256",ChIJ-7VHVFkVVBMRLwNgH94D0QU,0x135415595447b5fb:0x5d103de1f60032f,4.19E+17,4.19E+17,
"discount supermarket, Skopje, North Macedonia",Tria Kozmetika,,Supermarket,Supermarket,Supermarket,,"XCMQ+6JP, Ivan Kozarov, Skopje 1000",Kisela Voda,"XCMQ+6JP, Ivan Kozarov",Skopje,1000,,,Republic of North Macedonia,MK,41.983095,21.4390737,Europe/Skopje,,FALSE,5,2,"https://search.google.com/local/reviews?placeid=ChIJj5iCeM8VVBMRxB_rkBgGU7o&q=discount+supermarket,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}",0,0,0,0,2,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qoGO9B60cHsz8DpdF1q7XA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=73.43696&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qoGO9B60cHsz8DpdF1q7XA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=73.43696&pitch=0&thumbfov=100,,"{""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""7AM-10PM"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""7AM-10PM"", ""Sunday"": ""8AM-6PM""}",Monday: 7AM-10PM | Tuesday: 7AM-10PM | Wednesday: 7AM-10PM | Thursday: 7AM-10PM | Friday: 7AM-10PM | Saturday: 7AM-10PM | Sunday: 8AM-6PM,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,Tria Kozmetika,,,,,,"https://www.google.com/maps/place/Tria+Kozmetika/@41.983095,21.439073699999998,14z/data=!4m8!1m2!2m1!1sTria+Kozmetika!3m4!1s0x135415cf7882988f:0xba53061890eb1fc4!8m2!3d41.983095!4d21.439073699999998",ChIJj5iCeM8VVBMRxB_rkBgGU7o,0x135415cf7882988f:0xba53061890eb1fc4,1.34E+19,-5.02E+18,
"discount supermarket, Skopje, North Macedonia",Kit-Go Supermarket - Butel,https://www.kitgo.mk/,Supermarket,Supermarket,???????????,+389 78 387 992,"2CJV+JW4, Skopje 1000",Butel,2CJV+JW4,Skopje,1000,,,Republic of North Macedonia,MK,42.0315206,21.444835,Europe/Skopje,,FALSE,4.5,57,"https://search.google.com/local/reviews?placeid=ChIJsfMLUx4VVBMRdOBzu_JVGPs&q=discount+supermarket,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 0, ""2"": 2, ""3"": 6, ""4"": 11, ""5"": 38}",0,2,6,11,38,4,https://lh5.googleusercontent.com/p/AF1QipOnwlLWbl2A2xDWfRjalYNn5cpo13Ger-l-57cK=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOnwlLWbl2A2xDWfRjalYNn5cpo13Ger-l-57cK=w1600-h1000-k-no,,"{""Monday"": ""7:30AM-10PM"", ""Tuesday"": ""7:30AM-10PM"", ""Wednesday"": ""7:30AM-10PM"", ""Thursday"": ""7:30AM-10PM"", ""Friday"": ""7:30AM-10PM"", ""Saturday"": ""7:30AM-10PM"", ""Sunday"": ""Closed""}",Monday: 7:30AM-10PM | Tuesday: 7:30AM-10PM | Wednesday: 7:30AM-10PM | Thursday: 7:30AM-10PM | Friday: 7:30AM-10PM | Saturday: 7:30AM-10PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true, ""Delivery"": false}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}}",,,,,FALSE,,Kit-Go Supermarket - Butel,,,,,,"https://www.google.com/maps/place/Kit-Go+Supermarket+-+Butel/@42.0315206,21.444834999999998,14z/data=!4m8!1m2!2m1!1sKit-Go+Supermarket+-+Butel!3m4!1s0x1354151e530bf3b1:0xfb1855f2bb73e074!8m2!3d42.0315206!4d21.444834999999998",ChIJsfMLUx4VVBMRdOBzu_JVGPs,0x1354151e530bf3b1:0xfb1855f2bb73e074,1.81E+19,-3.53E+17,
"discount supermarket, Skopje, North Macedonia",Market Merlin,https://market-merlin-br1-supermarket.business.site/,Supermarket,"Supermarket, Fresh food market",???????????,+389 2 255 5330,"ul.5 br.26, Jurumleri, Skopje Macedonia 1047",nan,"ul.5 br.26, Jurumleri",Skopje Macedonia,1047,,,Republic of North Macedonia,MK,41.967821,21.556341,Europe/Skopje,,FALSE,4.2,77,"https://search.google.com/local/reviews?placeid=ChIJuWcom8c-VBMRFqzGYUFacBA&q=discount+supermarket,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 6, ""2"": 2, ""3"": 8, ""4"": 12, ""5"": 49}",6,2,8,12,49,9,https://lh5.googleusercontent.com/p/AF1QipMgjz4nOczJueMcrRuKXJ9CtEhZiDcxkUWc_S7j=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMgjz4nOczJueMcrRuKXJ9CtEhZiDcxkUWc_S7j=w1600-h1000-k-no,,"{""Monday"": ""7AM-9:45PM"", ""Tuesday"": ""7AM-9:45PM"", ""Wednesday"": ""7AM-9:45PM"", ""Thursday"": ""7AM-9:45PM"", ""Friday"": ""7AM-9:45PM"", ""Saturday"": ""7AM-9:45PM"", ""Sunday"": ""7AM-9:45PM""}",Monday: 7AM-9:45PM | Tuesday: 7AM-9:45PM | Wednesday: 7AM-9:45PM | Thursday: 7AM-9:45PM | Friday: 7AM-9:45PM | Saturday: 7AM-9:45PM | Sunday: 7AM-9:45PM,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Payments"": {""Cash only"": true, ""Debit cards"": true}}",,,https://lh5.googleusercontent.com/-wM5HSftcSNI/AAAAAAAAAAI/AAAAAAAAAAA/0bpVQS9z3bs/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.04E+20,Market Merlin,https://www.google.com/maps/contrib/104468729266457284382,,,,,"https://www.google.com/maps/place/Market+Merlin/@41.967821,21.556341,14z/data=!4m8!1m2!2m1!1sMarket+Merlin!3m4!1s0x13543ec79b2867b9:0x10705a4161c6ac16!8m2!3d41.967821!4d21.556341",ChIJuWcom8c-VBMRFqzGYUFacBA,0x13543ec79b2867b9:0x10705a4161c6ac16,1.18E+18,1.18E+18,
"discount supermarket, Skopje, North Macedonia",poevtino.mk,http://poevtino.mk/,Supermarket,"Supermarket, Service establishment",Supermarket,+389 75 922 062,,nan,,,,,,,,41.9990902,21.4248902,Europe/Skopje,,TRUE,,,,,,,,,,,1,https://lh5.googleusercontent.com/p/AF1QipM0Yoe84yRn_Z725vK8V8QIYXQHWlAVqfCIW9k4=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM0Yoe84yRn_Z725vK8V8QIYXQHWlAVqfCIW9k4=w1600-h1000-k-no,,,,,,OPERATIONAL,{},,,https://lh3.googleusercontent.com/-QxulwmuY0B0/AAAAAAAAAAI/AAAAAAAAAAA/nKB6gMPRt6I/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.16E+20,poevtino.mk,https://www.google.com/maps/contrib/115543403909307732754,,,,,"https://www.google.com/maps/place/poevtino.mk/@41.9990902,21.4248902,14z/data=!4m8!1m2!2m1!1spoevtino.mk!3m4!1s0x851d5565d9d7a7a3:0xaec09e4f70c8276b!8m2!3d41.9990902!4d21.4248902",ChIJo6fX2WVVHYURayfIcE-ewK4,0x851d5565d9d7a7a3:0xaec09e4f70c8276b,1.26E+19,,
"discount supermarket, Skopje, North Macedonia",Reptil Market - Kozle,https://reptilmarketi.mk/,Supermarket,Supermarket,???????????,+389 71 271 805,"Ul. Kozle br.93 Kozle Skopje MK, 1000",Karposh,Ul. Kozle br.93 Kozle Skopje MK,Skopje,1000,,,Republic of North Macedonia,MK,41.99505,21.394323,Europe/Skopje,,FALSE,4.4,39,"https://search.google.com/local/reviews?placeid=ChIJUeGMhxIVVBMRyRel8NplLYQ&q=discount+supermarket,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 1, ""2"": 1, ""3"": 3, ""4"": 9, ""5"": 25}",1,1,3,9,25,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9masE6ijm3sMr6hEFoP5rQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=230.60544&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9masE6ijm3sMr6hEFoP5rQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=230.60544&pitch=0&thumbfov=100,,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM"", ""Sunday"": ""Closed""}",Monday: 7AM-9PM | Tuesday: 7AM-9PM | Wednesday: 7AM-9PM | Thursday: 7AM-9PM | Friday: 7AM-9PM | Saturday: 7AM-9PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,Reptil Market - Kozle,,,,,,"https://www.google.com/maps/place/Reptil+Market+-+Kozle/@41.99505,21.394323,14z/data=!4m8!1m2!2m1!1sReptil+Market+-+Kozle!3m4!1s0x13541512878ce151:0x842d65daf0a517c9!8m2!3d41.99505!4d21.394323",ChIJUeGMhxIVVBMRyRel8NplLYQ,0x13541512878ce151:0x842d65daf0a517c9,9.52E+18,-8.92E+18,
"discount supermarket, Skopje, North Macedonia",Kiselavoda,,Supermarket,Supermarket,???????????,,"2C4R+286, Skopje 1000",Chair,2C4R+286,Skopje,1000,,,Republic of North Macedonia,MK,42.0050274,21.4407659,Europe/Skopje,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HpQt-cvwt3OhqO2CI3QhiQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=54.311554&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HpQt-cvwt3OhqO2CI3QhiQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=54.311554&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,Kiselavoda,,,,,,"https://www.google.com/maps/place/Kiselavoda/@42.005027399999996,21.4407659,14z/data=!4m8!1m2!2m1!1sKiselavoda!3m4!1s0x135415e276b56223:0xdd8603cff58c4399!8m2!3d42.005027399999996!4d21.4407659",ChIJI2K1duIVVBMRmUOM9c8Dht0,0x135415e276b56223:0xdd8603cff58c4399,1.60E+19,,
"discount supermarket, Skopje, North Macedonia",?? ?? ??????,,Supermarket,Supermarket,???????????,+389 70 810 005,"?? 24 ?? 4 ?????????, Skopje 1000",Aerodrom,?? 24 ?? 4 ?????????,Skopje,1000,,,Republic of North Macedonia,MK,41.9905866,21.4602402,Europe/Skopje,,FALSE,,,,,,,,,,,,,,,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""7AM-9PM"", ""Sunday"": ""Closed""}",Monday: 7AM-9PM | Tuesday: 7AM-9PM | Wednesday: 7AM-9PM | Thursday: 7AM-9PM | Friday: Open 24 hours | Saturday: 7AM-9PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,https://lh3.googleusercontent.com/-a2E-lNAVGbU/AAAAAAAAAAI/AAAAAAAAAAA/J6Unp5tlSiw/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.13E+20,?? ?? ??????,https://www.google.com/maps/contrib/112905150270636601664,,,,,"https://www.google.com/maps/place/%D0%95%D0%BB+%D0%92%D0%B5+%D0%9C%D0%B0%D1%80%D0%BA%D0%B5%D1%82/@41.9905866,21.460240199999998,14z/data=!4m8!1m2!2m1!1s%D0%95%D0%BB+%D0%92%D0%B5+%D0%9C%D0%B0%D1%80%D0%BA%D0%B5%D1%82!3m4!1s0x1354158abeeda199:0x55a79ac39b70fb4d!8m2!3d41.9905866!4d21.460240199999998",ChIJmaHtvooVVBMRTftwm8Oap1U,0x1354158abeeda199:0x55a79ac39b70fb4d,6.17E+18,,
"discount supermarket, Skopje, North Macedonia",???? ???????,http://zito.com.mk/,Supermarket,Supermarket,???????????,+389 43 226 990,"Butelska 29, Skopje 1000",Butel,Butelska 29,Skopje,1000,,,Republic of North Macedonia,MK,42.0372211,21.4458665,Europe/Skopje,,FALSE,4.1,99,"https://search.google.com/local/reviews?placeid=ChIJyUPeSzcVVBMRaSgEOh48QU0&q=discount+supermarket,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 5, ""2"": 5, ""3"": 16, ""4"": 21, ""5"": 52}",5,5,16,21,52,3,https://lh5.googleusercontent.com/p/AF1QipNVq71dB0o9TW3oLYPlVKnpSoyauttGLQhMQtOk=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNVq71dB0o9TW3oLYPlVKnpSoyauttGLQhMQtOk=w1600-h1000-k-no,,"{""Monday"": ""7:30AM-9:30PM"", ""Tuesday"": ""7:30AM-9:30PM"", ""Wednesday"": ""7:30AM-9:30PM"", ""Thursday"": ""7:30AM-9:30PM"", ""Friday"": ""7:30AM-9:30PM"", ""Saturday"": ""7:30AM-9:30PM"", ""Sunday"": ""Closed""}",Monday: 7:30AM-9:30PM | Tuesday: 7:30AM-9:30PM | Wednesday: 7:30AM-9:30PM | Thursday: 7:30AM-9:30PM | Friday: 7:30AM-9:30PM | Saturday: 7:30AM-9:30PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true, ""Delivery"": false}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,https://lh6.googleusercontent.com/-_I4Xi9_PrbE/AAAAAAAAAAI/AAAAAAAAAAA/teaHplVjXrU/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.11E+20,???? ???????,https://www.google.com/maps/contrib/111331241914180523747,,,,,"https://www.google.com/maps/place/%D0%96%D0%B8%D1%82%D0%BE+%D0%9C%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8/@42.0372211,21.445866499999998,14z/data=!4m8!1m2!2m1!1s%D0%96%D0%B8%D1%82%D0%BE+%D0%9C%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8!3m4!1s0x135415374bde43c9:0x4d413c1e3a042869!8m2!3d42.0372211!4d21.445866499999998",ChIJyUPeSzcVVBMRaSgEOh48QU0,0x135415374bde43c9:0x4d413c1e3a042869,5.57E+18,5.57E+18,
"discount supermarket, Skopje, North Macedonia",Tinex,http://www.tinex.com.mk/,Supermarket,Supermarket,???????????,+389 2 272 7501,"294M+H42, Skopje 1000",Karposh,294M+H42,Skopje,1000,,,Republic of North Macedonia,MK,42.0063889,21.3827778,Europe/Skopje,,FALSE,4.2,292,"https://search.google.com/local/reviews?placeid=ChIJlYH8h3YUVBMRVSdHJTL06oA&q=discount+supermarket,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 12, ""2"": 14, ""3"": 39, ""4"": 75, ""5"": 152}",12,14,39,75,152,34,https://lh5.googleusercontent.com/p/AF1QipPdA1T5ItHxLUohp0hdmLOB6YMOsh85RNMyvgfn=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPdA1T5ItHxLUohp0hdmLOB6YMOsh85RNMyvgfn=w1600-h1000-k-no,,"{""Monday"": ""8AM-10PM"", ""Tuesday"": ""8AM-10PM"", ""Wednesday"": ""8AM-10PM"", ""Thursday"": ""8AM-10PM"", ""Friday"": ""8AM-10PM"", ""Saturday"": ""8AM-10PM"", ""Sunday"": ""Closed""}",Monday: 8AM-10PM | Tuesday: 8AM-10PM | Wednesday: 8AM-10PM | Thursday: 8AM-10PM | Friday: 8AM-10PM | Saturday: 8AM-10PM | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible car park"": false}}",,,,,FALSE,,Tinex,,,,,,"https://www.google.com/maps/place/Tinex/@42.0063889,21.3827778,14z/data=!4m8!1m2!2m1!1sTinex!3m4!1s0x1354147687fc8195:0x80eaf43225472755!8m2!3d42.0063889!4d21.3827778",ChIJlYH8h3YUVBMRVSdHJTL06oA,0x1354147687fc8195:0x80eaf43225472755,9.29E+18,-9.16E+18,
"discount supermarket, Skopje, North Macedonia",KAM,http://kam.com.mk/,Discount store,Discount store,Discount shop,+389 71 330 795,"Blagoja Stefkovski 12, Skopje 1000",Gazi Baba,Blagoja Stefkovski 12,Skopje,1000,,,Republic of North Macedonia,MK,41.999412,21.4884143,Europe/Skopje,,FALSE,4.3,291,"https://search.google.com/local/reviews?placeid=ChIJUzizS80_VBMRVN6NT5kP8IY&q=discount+supermarket,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 15, ""2"": 8, ""3"": 28, ""4"": 59, ""5"": 181}",15,8,28,59,181,12,https://lh5.googleusercontent.com/p/AF1QipPTFJ3rZgPH10QU9urbDHxfdQQpYEkhQ50XOdkQ=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPTFJ3rZgPH10QU9urbDHxfdQQpYEkhQ50XOdkQ=w1600-h1000-k-no,,"{""Monday"": ""7:30AM-9:30PM"", ""Tuesday"": ""7:30AM-9:30PM"", ""Wednesday"": ""7:30AM-9:30PM"", ""Thursday"": ""7:30AM-9:30PM"", ""Friday"": ""7:30AM-9:30PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",Monday: 7:30AM-9:30PM | Tuesday: 7:30AM-9:30PM | Wednesday: 7:30AM-9:30PM | Thursday: 7:30AM-9:30PM | Friday: 7:30AM-9:30PM | Saturday: Closed | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true, ""Delivery"": false}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,https://lh5.googleusercontent.com/-Y7g5y8z4_U4/AAAAAAAAAAI/AAAAAAAAAAA/dUGFVGRTY0g/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.02E+20,KAM,https://www.google.com/maps/contrib/102330068698627766403,,,,,"https://www.google.com/maps/place/KAM/@41.999412,21.4884143,14z/data=!4m8!1m2!2m1!1sKAM!3m4!1s0x13543fcd4bb33853:0x86f00f994f8dde54!8m2!3d41.999412!4d21.4884143",ChIJUzizS80_VBMRVN6NT5kP8IY,0x13543fcd4bb33853:0x86f00f994f8dde54,9.72E+18,-8.72E+18,
"discount supermarket, Skopje, North Macedonia",Shopping center ?Saraj?,http://www.omer.mk/,Supermarket,"Supermarket, Playgroup, Shopping mall",???????? ??????,+389 2 204 2452,"ul.2 br.6, Saraj, Skopje 1000",nan,"ul.2 br.6, Saraj",Skopje,1000,,,Republic of North Macedonia,MK,42.0036187,21.3316275,Europe/Skopje,,FALSE,4.3,78,"https://search.google.com/local/reviews?placeid=ChIJAQAAwC4SVBMRnUj5svSWPuw&q=discount+supermarket,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 6, ""2"": 2, ""3"": 6, ""4"": 9, ""5"": 55}",6,2,6,9,55,107,https://lh5.googleusercontent.com/p/AF1QipPdaSMhOP1ozk16pD9WXnSbBDdWWb3Id9ipWObg=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPdaSMhOP1ozk16pD9WXnSbBDdWWb3Id9ipWObg=w1600-h1000-k-no,,"{""Monday"": ""7AM-11PM"", ""Tuesday"": ""7AM-11PM"", ""Wednesday"": ""7AM-11PM"", ""Thursday"": ""7AM-11PM"", ""Friday"": ""7AM-11PM"", ""Saturday"": ""7AM-11PM"", ""Sunday"": ""10AM-9PM""}",Monday: 7AM-11PM | Tuesday: 7AM-11PM | Wednesday: 7AM-11PM | Thursday: 7AM-11PM | Friday: 7AM-11PM | Saturday: 7AM-11PM | Sunday: 10AM-9PM,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Public toilet"": true}}",,,https://lh6.googleusercontent.com/-TmNX-C957Z0/AAAAAAAAAAI/AAAAAAAAAAA/W9Eyxugz_Gc/s44-p-k-no-ns-nd/photo.jpg,,TRUE,1.01E+20,Shopping center ?Saraj?,https://www.google.com/maps/contrib/101123947775402556990,,,,,"https://www.google.com/maps/place/Shopping+center+%E2%80%9ESaraj%E2%80%9C/@42.0036187,21.3316275,14z/data=!4m8!1m2!2m1!1sShopping+center+%E2%80%9ESaraj%E2%80%9C!3m4!1s0x1354122ec0000001:0xec3e96f4b2f9489d!8m2!3d42.0036187!4d21.3316275",ChIJAQAAwC4SVBMRnUj5svSWPuw,0x1354122ec0000001:0xec3e96f4b2f9489d,1.70E+19,-1.42E+18,
"discount supermarket, Skopje, North Macedonia",Lycamobile POS - TP Krle,,Grocery store,Grocery store,Supermarket,,"293X+6VC, Skopje 1000",Karposh,293X+6VC,Skopje,1000,,,Republic of North Macedonia,MK,42.0030527,21.399652,Europe/Skopje,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9qa1STz2921QMEDYV8RYGg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=22.951515&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9qa1STz2921QMEDYV8RYGg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=22.951515&pitch=0&thumbfov=100,,"{""Monday"": ""8AM-11PM"", ""Tuesday"": ""8AM-11PM"", ""Wednesday"": ""8AM-11PM"", ""Thursday"": ""8AM-11PM"", ""Friday"": ""8AM-11PM"", ""Saturday"": ""12-6PM"", ""Sunday"": ""12-6PM""}",Monday: 8AM-11PM | Tuesday: 8AM-11PM | Wednesday: 8AM-11PM | Thursday: 8AM-11PM | Friday: 8AM-11PM | Saturday: 12-6PM | Sunday: 12-6PM,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,Lycamobile POS - TP Krle,,,,,,"https://www.google.com/maps/place/Lycamobile+POS+-+TP+Krle/@42.0030527,21.399652,14z/data=!4m8!1m2!2m1!1sLycamobile+POS+-+TP+Krle!3m4!1s0x1354146965d5b181:0xb819a505d0dede8a!8m2!3d42.0030527!4d21.399652",ChIJgbHVZWkUVBMRit7e0AWlGbg,0x1354146965d5b181:0xb819a505d0dede8a,1.33E+19,,
"discount supermarket, Skopje, North Macedonia",Mercato,http://www.mercato.mk/,Fruit and vegetable store,Fruit and vegetable store,Fruit and Vegetable Shop,+389 2 309 7439,"26-b, Varsavska, Skopje 1000",Karposh,"26-b, Varsavska",Skopje,1000,,,Republic of North Macedonia,MK,42.0009318,21.3977972,Europe/Skopje,,FALSE,5,11,"https://search.google.com/local/reviews?placeid=ChIJi45_FpcVVBMR0MffeEXrfLs&q=discount+supermarket,+Skopje,+North+Macedonia&authuser=0&hl=en&gl=MK",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 11}",0,0,0,0,11,5,https://lh5.googleusercontent.com/p/AF1QipMhMQSN4vKiI_BjNIvG9ka_HQEZL7vjRuL1bPs9=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMhMQSN4vKiI_BjNIvG9ka_HQEZL7vjRuL1bPs9=w1600-h1000-k-no,,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""8AM-3PM""}",Monday: 8AM-9PM | Tuesday: 8AM-9PM | Wednesday: 8AM-9PM | Thursday: 8AM-9PM | Friday: 8AM-9PM | Saturday: 8AM-9PM | Sunday: 8AM-3PM,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,,,FALSE,,Mercato,,,,,,"https://www.google.com/maps/place/Mercato/@42.0009318,21.3977972,14z/data=!4m8!1m2!2m1!1sMercato!3m4!1s0x13541597167f8e8b:0xbb7ceb4578dfc7d0!8m2!3d42.0009318!4d21.3977972",ChIJi45_FpcVVBMR0MffeEXrfLs,0x13541597167f8e8b:0xbb7ceb4578dfc7d0,1.35E+19,-4.94E+18,
